,carat,depth,table,price,cut_encoded,color_encoded,clarity_encoded,carat_bins
954,0.77,59.8,61.0,2889,3,5,2,"(0.72, 0.98]"
959,0.66,61.5,56.0,2890,4,3,6,"(0.46, 0.72]"
960,0.71,61.2,58.0,2891,2,5,3,"(0.46, 0.72]"
961,0.71,61.2,56.0,2891,4,4,3,"(0.46, 0.72]"
962,0.71,61.6,56.0,2891,4,5,3,"(0.46, 0.72]"
964,0.72,61.1,56.0,2891,4,6,2,"(0.46, 0.72]"
965,0.71,62.3,61.0,2891,1,6,3,"(0.46, 0.72]"
970,0.71,61.5,57.0,2893,4,3,5,"(0.46, 0.72]"
971,0.75,62.5,57.0,2893,4,4,3,"(0.72, 0.98]"
975,0.82,63.4,55.0,2893,2,3,2,"(0.72, 0.98]"
976,0.82,59.9,59.0,2893,3,3,2,"(0.72, 0.98]"
978,0.81,62.2,57.0,2894,4,3,1,"(0.72, 0.98]"
980,0.71,60.9,56.0,2895,2,3,3,"(0.46, 0.72]"
981,0.7,61.8,59.0,2895,2,4,4,"(0.46, 0.72]"
983,0.74,59.8,58.0,2896,2,3,4,"(0.72, 0.98]"
989,0.77,62.1,56.0,2896,4,6,1,"(0.72, 0.98]"
990,0.77,60.9,58.0,2896,3,5,2,"(0.72, 0.98]"
992,1.01,61.5,57.0,2896,4,1,0,"(0.98, 1.24]"
994,0.76,61.1,58.0,2897,3,5,2,"(0.72, 0.98]"
1000,0.75,62.3,55.0,2898,4,6,2,"(0.72, 0.98]"
1001,0.77,62.6,57.0,2898,4,6,2,"(0.72, 0.98]"
1003,0.79,61.1,57.0,2898,4,3,2,"(0.72, 0.98]"
1009,0.7,59.9,61.0,2899,1,3,6,"(0.46, 0.72]"
1010,0.7,61.9,58.0,2900,2,4,2,"(0.46, 0.72]"
1012,0.8,62.7,58.0,2901,3,4,2,"(0.72, 0.98]"
1015,0.74,61.9,57.0,2901,4,5,3,"(0.72, 0.98]"
1017,0.73,61.4,55.0,2902,4,5,3,"(0.72, 0.98]"
1018,0.75,61.6,55.0,2902,4,3,2,"(0.72, 0.98]"
1022,0.75,62.3,57.0,2903,4,6,2,"(0.72, 0.98]"
1023,0.72,61.9,55.0,2903,4,6,2,"(0.46, 0.72]"
1025,0.72,61.1,59.0,2903,3,5,3,"(0.46, 0.72]"
1030,0.7,59.3,62.0,2905,2,3,5,"(0.46, 0.72]"
1034,0.86,61.2,58.0,2905,2,1,4,"(0.72, 0.98]"
1035,0.53,62.5,54.0,2905,4,6,6,"(0.46, 0.72]"
1040,0.8,62.2,58.0,2906,4,1,4,"(0.72, 0.98]"
1042,0.61,62.4,53.9,2907,4,5,5,"(0.46, 0.72]"
1043,0.61,62.4,53.6,2907,4,5,5,"(0.46, 0.72]"
1044,0.61,62.1,54.2,2907,4,5,5,"(0.46, 0.72]"
1047,0.71,61.9,56.0,2907,4,4,4,"(0.46, 0.72]"
1048,0.79,60.3,60.0,2907,4,3,2,"(0.72, 0.98]"
1049,0.72,62.6,56.0,2907,4,5,2,"(0.46, 0.72]"
1058,0.31,59.8,60.0,558,3,1,3,"(0.197, 0.46]"
1060,0.31,62.3,57.0,558,3,1,3,"(0.197, 0.46]"
1062,0.31,62.7,58.0,558,3,2,2,"(0.197, 0.46]"
1065,0.31,61.3,55.0,558,4,5,1,"(0.197, 0.46]"
1067,0.31,59.9,57.0,558,4,1,3,"(0.197, 0.46]"
1069,0.31,61.1,58.0,558,3,1,3,"(0.197, 0.46]"
1071,0.31,63.1,54.0,558,2,1,3,"(0.197, 0.46]"
1074,0.31,61.0,61.0,558,3,2,2,"(0.197, 0.46]"
1075,0.31,63.6,57.0,558,1,2,2,"(0.197, 0.46]"
1076,0.31,62.4,57.0,558,3,2,2,"(0.197, 0.46]"
1079,0.31,60.9,60.0,558,3,5,1,"(0.197, 0.46]"
1082,0.7,61.0,60.0,2909,3,6,3,"(0.46, 0.72]"
1085,0.71,61.9,56.0,2909,4,2,4,"(0.46, 0.72]"
1089,0.59,61.1,57.0,2911,4,5,5,"(0.46, 0.72]"
1090,0.71,60.6,56.0,2911,4,3,3,"(0.46, 0.72]"
1091,0.77,60.3,61.0,2911,1,4,3,"(0.72, 0.98]"
1092,0.73,64.2,54.0,2912,1,5,3,"(0.72, 0.98]"
1094,0.73,63.2,56.0,2912,1,5,3,"(0.72, 0.98]"
1097,1.0,66.0,56.0,2912,0,1,2,"(0.98, 1.24]"
1099,0.7,60.7,60.0,2913,2,6,3,"(0.46, 0.72]"
1102,0.71,60.6,58.0,2913,3,6,2,"(0.46, 0.72]"
1104,0.71,61.7,57.0,2913,4,6,2,"(0.46, 0.72]"
1105,0.71,59.7,59.0,2913,3,6,2,"(0.46, 0.72]"
1106,0.91,62.0,59.0,2913,3,1,1,"(0.72, 0.98]"
1107,0.83,62.2,59.0,2913,3,5,2,"(0.72, 0.98]"
1108,0.85,62.0,57.0,2913,4,3,1,"(0.72, 0.98]"
1110,0.73,61.4,58.0,2914,4,5,2,"(0.72, 0.98]"
1111,0.83,62.0,55.0,2915,2,1,3,"(0.72, 0.98]"
1112,0.77,63.6,57.0,2915,2,3,2,"(0.72, 0.98]"
1113,0.8,62.0,55.0,2915,2,3,1,"(0.72, 0.98]"
1114,0.71,62.2,56.0,2915,4,4,3,"(0.46, 0.72]"
1115,0.73,60.8,57.0,2916,2,2,4,"(0.72, 0.98]"
1119,0.71,61.2,56.0,2917,4,4,3,"(0.46, 0.72]"
1122,0.71,62.1,54.0,2918,4,2,6,"(0.46, 0.72]"
1123,0.72,61.8,55.0,2918,4,1,3,"(0.46, 0.72]"
1125,0.72,60.5,57.0,2919,2,3,4,"(0.46, 0.72]"
1126,0.8,62.5,56.0,2919,2,2,2,"(0.72, 0.98]"
1127,0.73,62.2,56.0,2919,3,3,5,"(0.72, 0.98]"
1129,0.73,61.9,55.0,2919,4,2,4,"(0.72, 0.98]"
1130,0.73,61.9,55.0,2919,4,3,5,"(0.72, 0.98]"
1134,0.71,62.6,55.0,2920,4,4,4,"(0.46, 0.72]"
1136,0.71,59.9,59.0,2921,2,5,3,"(0.46, 0.72]"
1137,0.71,60.7,60.0,2921,2,5,3,"(0.46, 0.72]"
1138,0.71,60.1,60.0,2921,2,6,2,"(0.46, 0.72]"
1139,0.65,61.3,56.0,2921,4,4,5,"(0.46, 0.72]"
1144,0.53,61.6,56.0,2922,4,4,6,"(0.46, 0.72]"
1145,0.77,60.6,56.0,2922,4,6,1,"(0.72, 0.98]"
1146,0.72,63.0,57.0,2923,2,5,3,"(0.46, 0.72]"
1150,0.75,61.5,58.0,2923,2,5,2,"(0.72, 0.98]"
1151,0.87,62.5,57.0,2923,4,2,2,"(0.72, 0.98]"
1152,0.71,62.4,54.0,2923,4,5,4,"(0.46, 0.72]"
1155,0.75,58.3,60.0,2923,1,5,2,"(0.72, 0.98]"
1156,0.9,58.7,60.0,2923,3,1,3,"(0.72, 0.98]"
1157,0.7,61.5,56.0,2924,4,1,4,"(0.46, 0.72]"
1161,0.71,61.5,56.0,2925,4,1,7,"(0.46, 0.72]"
1162,1.02,61.7,56.0,2925,4,1,0,"(0.98, 1.24]"
1165,0.81,61.2,56.0,2926,3,4,2,"(0.72, 0.98]"
1172,0.74,61.0,58.0,2929,2,5,2,"(0.72, 0.98]"
1174,0.7,61.8,57.0,2929,4,3,3,"(0.46, 0.72]"
1178,0.7,62.3,54.0,2930,4,5,4,"(0.46, 0.72]"
1179,0.71,62.3,57.0,2930,4,4,3,"(0.46, 0.72]"
1180,0.71,62.7,57.0,2930,4,3,4,"(0.46, 0.72]"
1184,0.71,61.7,57.0,2930,4,3,6,"(0.46, 0.72]"
1185,0.7,60.8,57.0,2931,2,3,5,"(0.46, 0.72]"
1186,0.72,63.3,57.0,2931,2,4,3,"(0.46, 0.72]"
1193,0.73,59.9,58.0,2933,3,4,3,"(0.72, 0.98]"
1194,0.75,62.3,57.0,2933,4,4,3,"(0.72, 0.98]"
1199,1.17,65.4,62.0,2935,0,1,0,"(0.98, 1.24]"
1203,0.74,60.5,59.0,2936,4,4,3,"(0.72, 0.98]"
1205,0.82,62.1,56.0,2937,4,5,1,"(0.72, 0.98]"
1209,0.71,62.7,57.0,2938,2,2,6,"(0.46, 0.72]"
1212,0.73,62.7,58.0,2939,2,4,3,"(0.72, 0.98]"
1215,0.77,59.5,60.0,2939,3,6,2,"(0.72, 0.98]"
1216,0.8,60.8,56.0,2939,4,5,1,"(0.72, 0.98]"
1217,0.73,62.7,58.0,2939,4,4,3,"(0.72, 0.98]"
1218,0.72,62.4,57.0,2939,4,5,1,"(0.46, 0.72]"
1221,0.81,61.8,56.0,2939,4,1,3,"(0.72, 0.98]"
1224,1.24,61.9,55.0,2940,2,0,0,"(1.24, 1.5]"
1229,0.75,61.6,57.0,2940,4,5,3,"(0.72, 0.98]"
1230,0.7,61.5,56.0,2940,4,5,3,"(0.46, 0.72]"
1234,0.71,61.1,58.0,2942,3,4,4,"(0.46, 0.72]"
1239,0.73,61.4,56.0,2943,4,6,2,"(0.72, 0.98]"
1240,0.72,62.0,56.0,2943,4,4,3,"(0.46, 0.72]"
1241,0.74,61.3,58.0,2944,2,2,5,"(0.72, 0.98]"
1245,0.78,62.4,58.0,2945,2,6,2,"(0.72, 0.98]"
1248,0.71,62.7,57.0,2946,2,5,4,"(0.46, 0.72]"
1249,0.72,62.2,56.0,2946,4,2,6,"(0.46, 0.72]"
1251,0.77,61.5,56.0,2946,4,1,2,"(0.72, 0.98]"
1252,0.79,62.3,55.0,2946,4,5,2,"(0.72, 0.98]"
1253,0.78,61.7,56.0,2947,2,2,4,"(0.72, 0.98]"
1254,0.76,62.1,57.0,2947,4,5,4,"(0.72, 0.98]"
1255,0.92,58.5,57.0,2947,4,2,1,"(0.72, 0.98]"
1256,0.73,60.9,59.0,2947,3,6,3,"(0.72, 0.98]"
1259,0.74,62.0,56.0,2947,4,1,4,"(0.72, 0.98]"
1260,0.74,61.1,57.0,2947,4,1,4,"(0.72, 0.98]"
1261,0.73,61.2,57.0,2947,4,6,2,"(0.72, 0.98]"
1262,0.82,62.4,54.0,2947,1,2,3,"(0.72, 0.98]"
1263,0.9,60.9,56.0,2947,3,1,2,"(0.72, 0.98]"
1265,0.7,62.0,56.0,2948,4,5,2,"(0.46, 0.72]"
1268,0.9,60.6,60.0,2948,3,1,1,"(0.72, 0.98]"
1269,0.9,62.0,56.0,2948,4,1,1,"(0.72, 0.98]"
1272,0.76,61.7,57.0,2949,4,5,2,"(0.72, 0.98]"
1273,0.77,62.6,57.0,2949,4,6,2,"(0.72, 0.98]"
1274,0.72,62.3,55.0,2949,4,2,4,"(0.46, 0.72]"
1275,0.99,58.0,67.0,2949,0,0,2,"(0.98, 1.24]"
1277,0.71,62.4,57.0,2950,4,3,4,"(0.46, 0.72]"
1281,0.81,62.3,58.0,2951,4,2,2,"(0.72, 0.98]"
1282,0.73,61.6,55.0,2951,4,4,2,"(0.72, 0.98]"
1284,0.7,62.4,58.0,2952,2,5,3,"(0.46, 0.72]"
1285,0.7,63.4,59.0,2952,2,5,3,"(0.46, 0.72]"
1288,0.72,61.5,55.0,2952,4,3,3,"(0.46, 0.72]"
1289,0.72,61.4,55.0,2952,4,3,3,"(0.46, 0.72]"
1290,0.7,61.9,58.0,2952,4,5,3,"(0.46, 0.72]"
1293,0.74,62.1,53.9,2952,4,1,7,"(0.72, 0.98]"
1295,0.8,59.1,59.0,2953,2,2,3,"(0.72, 0.98]"
1299,0.72,61.9,55.0,2954,4,6,2,"(0.46, 0.72]"
1300,0.72,61.1,59.0,2954,3,5,3,"(0.46, 0.72]"
1302,0.75,62.3,57.0,2954,4,6,2,"(0.72, 0.98]"
1303,0.82,63.1,58.0,2954,2,6,2,"(0.72, 0.98]"
1306,0.7,62.4,57.0,2956,2,4,3,"(0.46, 0.72]"
1307,0.74,61.4,56.0,2956,2,2,4,"(0.72, 0.98]"
1313,0.7,60.4,58.0,2956,3,6,4,"(0.46, 0.72]"
1314,0.72,62.6,56.0,2956,4,4,3,"(0.46, 0.72]"
1315,0.72,62.2,56.0,2956,4,4,3,"(0.46, 0.72]"
1316,0.72,62.0,55.0,2958,4,2,6,"(0.46, 0.72]"
1317,0.79,62.2,57.0,2958,4,1,4,"(0.72, 0.98]"
1319,0.98,61.6,66.0,2958,0,4,1,"(0.98, 1.24]"
1321,0.7,60.1,58.0,2959,2,4,4,"(0.46, 0.72]"
1322,0.79,62.3,58.0,2959,3,3,3,"(0.72, 0.98]"
1323,0.82,61.8,55.0,2959,4,1,2,"(0.72, 0.98]"
1325,0.71,61.8,56.0,2960,2,2,5,"(0.46, 0.72]"
1326,0.7,63.0,56.0,2960,2,6,3,"(0.46, 0.72]"
1330,0.72,61.3,56.0,2960,4,3,3,"(0.46, 0.72]"
1331,0.64,61.7,58.0,2960,4,3,7,"(0.46, 0.72]"
1333,0.74,61.8,55.0,2960,4,3,4,"(0.72, 0.98]"
1335,0.74,61.2,57.0,2961,4,2,5,"(0.72, 0.98]"
1336,0.72,61.5,60.0,2961,3,5,4,"(0.46, 0.72]"
1337,0.73,61.9,56.0,2961,3,4,4,"(0.72, 0.98]"
1338,0.73,62.7,56.0,2961,3,4,4,"(0.72, 0.98]"
1339,0.63,62.3,56.0,2961,4,4,5,"(0.46, 0.72]"
1341,0.76,60.6,57.0,2961,4,5,2,"(0.72, 0.98]"
1342,0.71,62.1,53.0,2961,3,4,4,"(0.46, 0.72]"
1343,0.75,61.9,61.0,2961,3,2,4,"(0.72, 0.98]"
1345,0.63,62.6,56.0,2962,4,6,5,"(0.46, 0.72]"
1346,0.72,62.0,56.0,2962,4,5,3,"(0.46, 0.72]"
1347,0.71,62.2,56.0,2962,4,3,4,"(0.46, 0.72]"
1348,0.82,62.4,56.0,2962,3,4,2,"(0.72, 0.98]"
1350,0.91,58.6,63.0,2963,2,5,1,"(0.72, 0.98]"
1351,0.71,62.9,57.0,2964,2,5,3,"(0.46, 0.72]"
1353,0.71,59.4,59.0,2964,2,6,2,"(0.46, 0.72]"
1356,0.75,61.7,56.0,2964,4,5,2,"(0.72, 0.98]"
1362,1.5,65.6,54.0,2964,0,2,0,"(1.5, 1.76]"
1366,0.71,61.6,56.0,2965,4,1,4,"(0.46, 0.72]"
1367,0.71,61.3,57.0,2965,4,1,4,"(0.46, 0.72]"
1368,0.71,61.5,56.0,2965,4,1,4,"(0.46, 0.72]"
1369,0.7,61.7,55.0,2965,4,3,2,"(0.46, 0.72]"
1373,0.7,61.8,56.0,2966,4,1,6,"(0.46, 0.72]"
1375,0.82,60.9,57.0,2966,4,4,1,"(0.72, 0.98]"
1377,0.7,61.5,56.0,2967,2,5,4,"(0.46, 0.72]"
1379,0.79,62.0,56.0,2967,4,2,3,"(0.72, 0.98]"
1381,0.31,61.2,61.0,558,3,5,1,"(0.197, 0.46]"
1383,0.3,62.0,56.0,559,2,2,5,"(0.197, 0.46]"
1386,0.31,60.9,57.0,559,2,3,3,"(0.197, 0.46]"
1387,0.24,62.4,56.0,559,4,3,6,"(0.197, 0.46]"
1388,0.24,62.1,56.0,559,4,3,6,"(0.197, 0.46]"
1391,0.24,62.0,56.0,559,4,3,6,"(0.197, 0.46]"
1394,0.24,61.7,56.0,559,4,3,7,"(0.197, 0.46]"
1395,0.24,60.8,58.0,559,4,3,7,"(0.197, 0.46]"
1396,0.24,61.8,55.0,559,4,3,7,"(0.197, 0.46]"
1397,0.24,61.6,57.0,559,4,3,7,"(0.197, 0.46]"
1398,0.24,61.3,57.0,559,4,3,7,"(0.197, 0.46]"
1403,0.25,61.5,56.0,560,2,4,7,"(0.197, 0.46]"
1404,0.27,60.4,58.0,560,2,4,7,"(0.197, 0.46]"
1407,0.41,61.7,55.0,561,4,1,2,"(0.197, 0.46]"
1409,0.32,61.5,57.0,561,4,2,4,"(0.197, 0.46]"
1417,0.52,60.1,58.0,2970,3,5,5,"(0.46, 0.72]"
1420,0.78,62.6,57.0,2970,3,5,3,"(0.72, 0.98]"
1421,0.78,61.6,56.0,2970,4,2,3,"(0.72, 0.98]"
1424,0.81,63.8,58.0,2972,2,5,2,"(0.72, 0.98]"
1431,0.77,60.6,56.0,2973,4,6,1,"(0.72, 0.98]"
1433,0.81,59.5,60.0,2973,2,5,2,"(0.72, 0.98]"
1434,0.7,59.8,62.0,2973,1,5,4,"(0.46, 0.72]"
1435,0.82,62.6,57.0,2974,4,4,2,"(0.72, 0.98]"
1436,0.57,61.8,54.0,2974,4,4,7,"(0.46, 0.72]"
1439,0.71,59.5,57.0,2974,4,3,3,"(0.46, 0.72]"
1440,0.7,62.1,57.0,2975,2,4,4,"(0.46, 0.72]"
1441,0.7,62.2,58.0,2975,3,4,5,"(0.46, 0.72]"
1442,0.82,63.3,56.0,2975,2,5,1,"(0.72, 0.98]"
1443,0.8,62.8,54.0,2975,4,4,2,"(0.72, 0.98]"
1447,0.79,62.5,57.0,2976,4,4,2,"(0.72, 0.98]"
1450,0.71,60.8,58.0,2977,2,3,5,"(0.46, 0.72]"
1451,0.81,61.9,57.0,2977,4,4,2,"(0.72, 0.98]"
1452,0.76,60.9,58.0,2977,3,6,3,"(0.72, 0.98]"
1454,0.71,62.5,58.0,2978,4,3,5,"(0.46, 0.72]"
1457,0.76,62.1,56.0,2978,4,5,1,"(0.72, 0.98]"
1459,0.7,61.7,56.0,2979,4,5,3,"(0.46, 0.72]"
1461,0.7,61.5,57.0,2980,4,5,3,"(0.46, 0.72]"
1464,0.7,62.2,55.0,2981,4,5,3,"(0.46, 0.72]"
1465,0.91,60.2,59.0,2981,3,1,1,"(0.72, 0.98]"
1466,0.91,61.6,57.0,2981,4,1,1,"(0.72, 0.98]"
1468,0.71,61.7,57.0,2982,4,3,6,"(0.46, 0.72]"
1472,0.71,62.6,58.0,2982,3,5,3,"(0.46, 0.72]"
1473,0.74,62.7,54.0,2984,4,5,3,"(0.72, 0.98]"
1475,1.0,62.5,62.0,2984,3,3,0,"(0.98, 1.24]"
1476,0.7,63.1,56.0,2985,2,6,3,"(0.46, 0.72]"
1477,0.75,62.2,57.0,2985,4,5,2,"(0.72, 0.98]"
1480,0.8,61.9,54.1,2986,4,1,4,"(0.72, 0.98]"
1481,0.82,61.6,57.0,2986,4,1,4,"(0.72, 0.98]"
1484,0.74,61.5,56.0,2987,4,6,2,"(0.72, 0.98]"
1485,0.77,61.7,58.0,2988,3,5,2,"(0.72, 0.98]"
1495,0.7,60.3,60.0,2991,4,6,3,"(0.46, 0.72]"
1496,0.7,62.8,56.0,2992,2,5,3,"(0.46, 0.72]"
1497,0.75,62.0,55.1,2992,4,2,5,"(0.72, 0.98]"
1500,0.87,61.0,56.0,2993,2,2,1,"(0.72, 0.98]"
1502,0.7,63.0,55.0,2993,4,3,5,"(0.46, 0.72]"
1503,0.7,62.4,55.0,2993,4,4,4,"(0.46, 0.72]"
1504,0.75,61.1,57.0,2993,4,5,2,"(0.72, 0.98]"
1505,0.72,61.1,59.0,2993,4,6,2,"(0.46, 0.72]"
1510,1.24,61.9,55.0,2994,3,0,0,"(1.24, 1.5]"
1513,0.73,61.4,56.0,2995,4,6,2,"(0.72, 0.98]"
1517,0.77,61.4,56.0,2996,4,6,2,"(0.72, 0.98]"
1518,0.74,61.9,55.0,2997,4,1,3,"(0.72, 0.98]"
1519,0.72,61.1,56.0,2997,4,2,2,"(0.46, 0.72]"
1522,0.7,61.6,57.0,2998,4,4,4,"(0.46, 0.72]"
1524,0.85,57.7,67.0,2998,0,3,4,"(0.72, 0.98]"
1528,0.87,61.6,58.0,2999,3,4,1,"(0.72, 0.98]"
1529,0.71,61.9,56.0,2999,4,4,2,"(0.46, 0.72]"
1530,0.7,60.6,60.0,2999,3,3,5,"(0.46, 0.72]"
1531,0.74,62.7,58.0,2999,3,5,4,"(0.72, 0.98]"
1536,0.9,60.6,60.0,3001,3,1,1,"(0.72, 0.98]"
1538,0.9,62.0,56.0,3001,4,1,1,"(0.72, 0.98]"
1539,0.72,61.5,58.0,3001,2,6,2,"(0.46, 0.72]"
1543,0.6,62.1,56.0,3001,4,3,6,"(0.46, 0.72]"
1544,0.75,60.6,57.0,3002,2,2,5,"(0.72, 0.98]"
1545,0.83,62.1,58.0,3002,2,5,2,"(0.72, 0.98]"
1546,0.77,60.4,58.0,3002,2,5,1,"(0.72, 0.98]"
1550,0.72,61.6,55.0,3002,4,3,5,"(0.46, 0.72]"
1551,0.8,60.6,59.0,3002,3,3,3,"(0.72, 0.98]"
1552,0.73,58.6,66.0,3002,0,4,4,"(0.72, 0.98]"
1556,0.81,61.9,58.0,3004,3,4,2,"(0.72, 0.98]"
1558,0.7,61.7,55.0,3004,4,2,4,"(0.46, 0.72]"
1560,0.78,60.6,57.0,3004,4,3,2,"(0.72, 0.98]"
1562,0.92,60.2,61.0,3004,3,6,1,"(0.72, 0.98]"
1563,0.75,61.1,59.0,3005,2,5,2,"(0.72, 0.98]"
1565,0.8,63.0,57.0,3005,2,2,2,"(0.72, 0.98]"
1567,0.73,61.6,57.0,3005,4,2,6,"(0.72, 0.98]"
1572,0.55,60.3,59.0,3006,3,6,6,"(0.46, 0.72]"
1573,0.71,60.7,57.0,3007,4,1,5,"(0.46, 0.72]"
1574,0.71,60.4,57.0,3007,4,1,5,"(0.46, 0.72]"
1576,0.71,61.3,55.0,3007,4,3,2,"(0.46, 0.72]"
1577,0.71,61.6,55.0,3007,4,3,2,"(0.46, 0.72]"
1578,0.71,61.9,56.0,3007,4,3,2,"(0.46, 0.72]"
1579,0.71,61.6,57.0,3007,4,3,2,"(0.46, 0.72]"
1580,0.71,61.4,56.0,3007,4,3,2,"(0.46, 0.72]"
1581,0.76,61.2,57.0,3007,4,6,2,"(0.72, 0.98]"
1583,0.7,60.4,58.0,3008,2,6,4,"(0.46, 0.72]"
1584,0.61,61.2,56.0,3008,4,3,6,"(0.46, 0.72]"
1585,0.7,61.3,57.0,3008,4,4,3,"(0.46, 0.72]"
1590,0.74,61.3,58.0,3009,2,5,2,"(0.72, 0.98]"
1591,0.83,62.1,57.0,3010,4,4,2,"(0.72, 0.98]"
1592,0.83,62.1,58.0,3010,2,4,2,"(0.72, 0.98]"
1593,0.8,60.7,59.0,3010,4,1,4,"(0.72, 0.98]"
1596,1.0,62.5,62.0,3011,2,3,0,"(0.98, 1.24]"
1600,0.61,62.0,54.0,3011,4,5,5,"(0.46, 0.72]"
1601,0.7,61.9,55.0,3011,4,4,3,"(0.46, 0.72]"
1602,0.7,61.8,57.0,3011,4,4,3,"(0.46, 0.72]"
1603,0.7,62.7,55.0,3011,4,4,3,"(0.46, 0.72]"
1604,0.7,61.4,58.0,3011,4,4,3,"(0.46, 0.72]"
1605,0.77,62.3,55.0,3011,4,6,1,"(0.72, 0.98]"
1606,0.75,61.9,55.0,3011,4,2,2,"(0.72, 0.98]"
1607,0.75,61.9,56.0,3011,4,2,2,"(0.72, 0.98]"
1609,0.78,61.3,60.0,3012,2,3,3,"(0.72, 0.98]"
1610,0.82,62.2,57.0,3012,4,5,1,"(0.72, 0.98]"
1611,0.72,61.7,56.0,3012,4,3,3,"(0.46, 0.72]"
1612,0.72,61.0,57.0,3012,4,5,2,"(0.46, 0.72]"
1615,0.75,61.6,58.0,3013,3,4,3,"(0.72, 0.98]"
1616,0.71,62.1,53.0,3013,2,4,4,"(0.46, 0.72]"
1618,0.81,61.8,56.0,3013,4,5,1,"(0.72, 0.98]"
1621,0.78,62.7,55.0,3014,4,5,2,"(0.72, 0.98]"
1622,0.71,61.8,56.0,3014,4,2,6,"(0.46, 0.72]"
1623,0.73,60.8,59.0,3014,2,6,2,"(0.72, 0.98]"
1624,1.01,61.1,61.0,3014,3,3,0,"(0.98, 1.24]"
1626,0.84,62.8,57.0,3015,2,3,1,"(0.72, 0.98]"
1627,0.91,58.6,63.0,3015,2,5,1,"(0.72, 0.98]"
1628,0.78,61.7,55.0,3015,4,2,5,"(0.72, 0.98]"
1629,0.81,61.0,56.0,3015,4,5,1,"(0.72, 0.98]"
1632,0.7,62.7,57.0,3016,4,5,4,"(0.46, 0.72]"
1634,0.76,61.9,55.0,3016,4,2,3,"(0.72, 0.98]"
1637,0.7,60.1,60.0,3017,2,3,4,"(0.46, 0.72]"
1639,1.12,60.3,60.0,3017,3,3,0,"(0.98, 1.24]"
1640,0.7,61.1,56.0,3017,4,3,4,"(0.46, 0.72]"
1644,1.03,60.8,57.0,3018,2,3,0,"(0.98, 1.24]"
1647,0.72,61.2,57.0,3018,4,2,3,"(0.46, 0.72]"
1651,0.7,62.2,56.0,3018,3,4,5,"(0.46, 0.72]"
1655,0.73,61.3,56.0,3023,2,4,2,"(0.72, 0.98]"
1656,0.65,62.1,57.0,3023,4,5,5,"(0.46, 0.72]"
1657,0.85,61.6,55.0,3023,4,3,2,"(0.72, 0.98]"
1660,0.75,62.1,57.0,3024,3,5,3,"(0.72, 0.98]"
1662,0.9,63.9,58.0,3024,1,0,3,"(0.72, 0.98]"
1671,0.7,61.8,55.0,3026,2,3,3,"(0.46, 0.72]"
1672,0.59,61.8,57.0,3026,4,5,5,"(0.46, 0.72]"
1673,0.71,62.3,56.0,3026,4,5,3,"(0.46, 0.72]"
1680,0.8,62.1,54.0,3030,4,2,3,"(0.72, 0.98]"
1681,0.74,61.6,55.0,3030,4,2,4,"(0.72, 0.98]"
1684,1.01,63.8,57.0,3032,1,5,0,"(0.98, 1.24]"
1687,0.71,63.0,57.0,3033,2,6,3,"(0.46, 0.72]"
1688,0.73,61.6,57.0,3033,4,3,4,"(0.72, 0.98]"
1690,0.52,61.1,57.0,3033,4,5,7,"(0.46, 0.72]"
1696,0.91,61.6,57.0,3034,4,1,1,"(0.72, 0.98]"
1697,0.91,60.2,59.0,3034,1,1,1,"(0.72, 0.98]"
1698,0.7,61.4,57.0,3034,4,3,4,"(0.46, 0.72]"
1701,0.72,62.4,59.0,3035,4,3,4,"(0.46, 0.72]"
1702,0.78,62.4,57.0,3035,4,6,2,"(0.72, 0.98]"
1703,0.71,60.6,57.0,3035,4,6,2,"(0.46, 0.72]"
1704,0.8,62.9,56.0,3036,2,2,5,"(0.72, 0.98]"
1705,0.74,62.6,56.0,3036,4,5,3,"(0.72, 0.98]"
1711,0.32,60.5,58.0,561,3,3,3,"(0.197, 0.46]"
1716,0.32,60.7,59.0,561,3,1,5,"(0.197, 0.46]"
1717,0.32,60.2,57.0,561,2,3,3,"(0.197, 0.46]"
1719,0.32,63.1,57.0,561,1,2,4,"(0.197, 0.46]"
1721,0.32,59.8,57.0,561,4,3,3,"(0.197, 0.46]"
1722,0.32,61.7,57.0,561,4,3,3,"(0.197, 0.46]"
1725,0.32,61.9,58.0,561,3,3,3,"(0.197, 0.46]"
1727,0.32,63.0,57.0,561,2,2,4,"(0.197, 0.46]"
1728,0.32,61.8,57.0,561,4,3,3,"(0.197, 0.46]"
1729,0.32,61.7,58.0,561,2,2,4,"(0.197, 0.46]"
1730,0.32,61.7,58.0,561,3,2,4,"(0.197, 0.46]"
1731,0.32,60.1,60.0,561,2,5,2,"(0.197, 0.46]"
1734,0.32,63.4,55.0,561,1,5,2,"(0.197, 0.46]"
1735,0.32,62.6,58.0,561,2,3,3,"(0.197, 0.46]"
1736,0.32,62.3,58.0,561,3,3,3,"(0.197, 0.46]"
1737,0.32,61.6,57.0,561,4,3,3,"(0.197, 0.46]"
1740,0.72,62.2,58.0,3037,4,5,2,"(0.46, 0.72]"
1741,0.76,61.4,57.0,3038,4,2,3,"(0.72, 0.98]"
1742,0.7,61.5,56.0,3038,4,2,3,"(0.46, 0.72]"
1743,0.73,62.2,56.0,3038,4,5,2,"(0.72, 0.98]"
1746,0.77,62.1,58.0,3040,2,6,2,"(0.72, 0.98]"
1747,0.92,61.5,59.0,3040,3,1,1,"(0.72, 0.98]"
